BankID,BankName,AccountName,AccountNumber,AccountType,AccountTypeCode,AccountStatus,OpenDate,CloseDate,BaseCurrency,SettlementCurrency,InterestRate,InterestRateType,ElectronicStatementDelivery,Latest StatusChangeDate,Latest FromStatus,Latest ToStatus,BalanceType (Current),AsOfDate (Current),BalanceAmount (Current),BalanceCurrency (Current),Address Input,Address Line 1,Address Line 2,City,State or Province,Country,Postal Code,Zip5,Zip4
BANK5864,Watson Group,Charles Thomas,1888927190,Trust Account,AT009,Active,12-10-2006,,USD,INR,3.46,Fixed,FALSE,14-05-2024,Matured,Active,Current Balance,09-10-2025,127863.67,USD,"302 Pope Point, West Christopherview, OK 72020-8393",870 Webb Place Suite 567,,West Christopherview,OK,USA,72020-8393,72020,8393
BANK4256,Gonzalez-Brewer,Bryce Moore,7004118261,Business Checking,AT005,Matured,16-01-2016,,USD,GBP,6.56,Variable,TRUE,30-05-2022,Inactive,Matured,Market Value,09-10-2025,32250.48,USD,"84442 Rebecca Mission, Hodgesview, WI 71355-9717",47564 Chung Rapid,,Hodgesview,WI,USA,71355-9717,71355,9717
BANK1426,French and Sons,Allison Pearson,7149687039,Credit Card Account,AT010,Closed,14-10-2018,17-07-2022,USD,GBP,6.76,Fixed,FALSE,19-06-2022,Inactive,Closed,Available Balance,09-10-2025,97039.58,USD,"7920 Collins Forge, Cooperview, PA 26812-7530",7710 Wayne Spurs Apt. 903,,Cooperview,PA,USA,26812-7530,26812,7530
BANK2845,"Riley, Key and Berg",Amanda Young,9045531346,Loan,AT006,Closed,07-09-2015,23-11-2020,USD,CAD,5.71,Variable,TRUE,15-09-2022,Pending,Closed,Available Balance,09-10-2025,138345.15,USD,"590 Cameron Rest Suite 709, East Lisa, FM 50994-8643",756 Kelly Lane,,East Lisa,FM,USA,50994-8643,50994,8643
BANK7448,Skinner-Smith,Jack Perry,6334180981,Custodial Account,AT008,Inactive,09-12-2017,,USD,GBP,3.66,Variable,TRUE,07-01-2024,Inactive,Inactive,Current Balance,09-10-2025,119257.14,USD,"21220 Tabitha Lock, Mollyport, RI 60726-6811",039 Harris Key Suite 049,Suite 800,Mollyport,RI,USA,60726-6811,60726,6811
BANK2285,"Garza, Simon and Ramsey",Kirk Miller,8793586880,CD (Certificate of Deposit),AT003,Active,05-04-2008,,USD,EUR,3.94,Fixed,FALSE,04-10-2025,Matured,Active,Current Balance,09-10-2025,132971.55,USD,"078 Lewis Ridges Suite 161, New Richard, NY 35891-7670",498 Michael Mall Suite 250,,New Richard,NY,USA,35891-7670,35891,7670
BANK5275,"Hart, Wright and Mosley",Jimmy Morris,1100595013,Credit Card Account,AT010,Pending,03-12-2010,,USD,INR,1.15,Fixed,TRUE,04-01-2023,Matured,Pending,Final Balance,09-10-2025,88299.48,USD,"58785 Park Forest, Hallfort, IL 21621-9256",276 Gonzalez Walks Suite 615,Suite 457,Hallfort,IL,USA,21621-9256,21621,9256
BANK5767,Schneider-Weaver,Matthew Aguilar,3677617497,Money Market,AT007,Active,04-09-2008,,USD,CAD,4.95,Variable,TRUE,10-01-2021,Inactive,Active,Final Balance,09-10-2025,60740.39,USD,"8518 Antonio Prairie, Larrystad, PA 89959-4755",7441 Ashley Cliffs,,Larrystad,PA,USA,89959-4755,89959,4755
BANK2203,Lopez-Miller,John Nicholson,6561832562,CD (Certificate of Deposit),AT003,Pending,05-12-2005,,USD,CAD,4.26,N/A,FALSE,13-08-2025,Closed,Pending,Available Balance,09-10-2025,111004.57,USD,"297 David Plains Suite 476, Codyborough, GA 21913-3764",987 Stephanie Spring,Apt. 925,Codyborough,GA,USA,21913-3764,21913,3764
BANK4620,Gray-Barry,Mr. Scott Hutchinson,2803379800,CD (Certificate of Deposit),AT003,Pending,16-04-2006,,USD,GBP,7.06,N/A,FALSE,01-05-2021,Inactive,Pending,Available Balance,09-10-2025,64524.02,USD,"24288 Peters Port Apt. 286, North Donald, AS 73017-4621",8943 Collins Stravenue Apt. 935,Apt. 485,North Donald,AS,USA,73017-4621,73017,4621
BANK5774,"Figueroa, Gibson and Carter",Julian Collins,9850439001,Loan,AT006,Closed,08-03-2012,19-12-2015,USD,CAD,6.8,Fixed,FALSE,07-05-2025,Closed,Closed,Market Value,09-10-2025,83852.29,USD,"80494 Kyle Shoals, North David, FL 29358-5989",334 Nguyen Motorway,Suite 541,North David,FL,USA,29358-5989,29358,5989
BANK9428,Stevenson-James,Erin Walker,5534553449,Business Checking,AT005,Inactive,14-12-2007,,USD,USD,2.03,Variable,TRUE,09-09-2022,Inactive,Inactive,Available Balance,09-10-2025,183984.99,USD,"2515 Pamela Field, Lake Benjamin, FL 10410-4474",024 Crystal Drives Suite 309,Apt. 208,Lake Benjamin,FL,USA,10410-4474,10410,4474
BANK7067,"Armstrong, Bush and Martin",Taylor Mccann,1706160584,Savings,AT002,Closed,18-05-2019,05-03-2025,USD,CAD,7.07,N/A,FALSE,04-02-2024,Inactive,Closed,Market Value,09-10-2025,77542.88,USD,"32208 Douglas Vista, Port Colleenview, VI 44221-7549",135 Mary Summit Suite 166,,Port Colleenview,VI,USA,44221-7549,44221,7549
BANK8985,Johnson Ltd,Alex Perez,5739520059,Checking,AT001,Pending,23-01-2007,,USD,INR,5.21,N/A,TRUE,14-07-2024,Pending,Pending,Book Value,09-10-2025,169754.71,USD,"033 Garrett Unions Suite 932, Haleside, IA 27720-5248",91488 Deborah Circle,,Haleside,IA,USA,27720-5248,27720,5248
BANK8549,Young-Anthony,Anna Moore,2869524166,Credit Card Account,AT010,Matured,25-01-2008,,USD,GBP,4.46,Variable,FALSE,20-04-2025,Matured,Matured,Book Value,09-10-2025,168279.09,USD,"2668 Amanda Stravenue, West Melissa, MN 64412-1465",89373 Townsend Turnpike Apt. 581,Suite 715,West Melissa,MN,USA,64412-1465,64412,1465
BANK1147,"Salas, Thompson and Brooks",Erik Johnston,4695189134,Credit Card Account,AT010,Pending,01-05-2020,,USD,EUR,6.88,N/A,FALSE,21-04-2021,Pending,Pending,Principal Owed,09-10-2025,77303.86,USD,"207 James Well, Sherrifort, OK 23683-1428",5044 Fisher Rapid,Apt. 193,Sherrifort,OK,USA,23683-1428,23683,1428
BANK8776,Young-Larsen,Lindsey Mckay,2839062349,Money Market,AT007,Pending,15-11-2014,,USD,USD,7.78,Variable,FALSE,24-12-2020,Closed,Pending,Principal Owed,09-10-2025,75002.86,USD,"39549 Arnold Keys Suite 355, Port Erictown, PW 41683-8777",490 Joseph Crossing Suite 731,Apt. 995,Port Erictown,PW,USA,41683-8777,41683,8777
BANK9630,"Shah, Paul and Leon",Rebecca Espinoza,4070829731,Money Market,AT007,Pending,12-08-2013,,USD,CAD,5.36,Fixed,TRUE,30-01-2023,Active,Pending,Available Balance,09-10-2025,150358.13,USD,"33605 Jason Stream Suite 071, Cynthiachester, HI 30745-6034",343 Dickson Land Apt. 338,Suite 701,Cynthiachester,HI,USA,30745-6034,30745,6034
BANK5053,Garcia Group,Cheryl Riley,5242092047,Business Checking,AT005,Inactive,05-07-2013,,USD,CAD,1.52,Fixed,TRUE,18-10-2021,Closed,Inactive,Market Value,09-10-2025,46037.09,USD,"7583 William Bridge Apt. 939, North Robert, NV 43543-9884",039 Aguilar Station,,North Robert,NV,USA,43543-9884,43543,9884
BANK9806,"Park, Warren and Todd",Andrew Garcia,1753025722,Loan,AT006,Active,16-08-2010,,USD,GBP,3.93,Variable,TRUE,11-03-2024,Inactive,Active,Principal Owed,09-10-2025,72502.68,USD,"353 Dylan Extension, Jenniferhaven, RI 61164-8189",7540 Jennifer Underpass Suite 000,Suite 149,Jenniferhaven,RI,USA,61164-8189,61164,8189
BANK8405,Schmidt LLC,David Harvey,9271937691,Business Checking,AT005,Matured,30-05-2023,,USD,USD,2.3,Variable,FALSE,07-08-2025,Pending,Matured,Book Value,09-10-2025,76686.32,USD,"48438 Christensen Bypass Apt. 688, Davidchester, CO 13416-3867",320 Richard Highway,Suite 482,Davidchester,CO,USA,13416-3867,13416,3867
BANK4118,"Aguilar, Valentine and Leblanc",Amy Simmons,6972099446,CD (Certificate of Deposit),AT003,Closed,27-03-2012,06-11-2020,USD,CAD,2.8,Fixed,FALSE,21-03-2021,Matured,Closed,Available Balance,09-10-2025,14323.45,USD,"127 Patricia Crest, Lake James, PR 58897-1337",8124 Patrick Wall,,Lake James,PR,USA,58897-1337,58897,1337
BANK7760,Cooper and Sons,Melissa Moore,2479253981,Checking,AT001,Inactive,07-11-2016,,USD,EUR,3.96,Fixed,FALSE,22-12-2020,Active,Inactive,Market Value,09-10-2025,188418.03,USD,"61180 Miguel Stravenue, East William, WA 41520-2086",63204 Sanchez Cove,,East William,WA,USA,41520-2086,41520,2086
BANK7030,Neal LLC,Jasmine Martin,8147524218,Brokerage / Securities,AT004,Matured,30-01-2022,,USD,INR,5.79,N/A,TRUE,09-07-2024,Pending,Matured,Market Value,09-10-2025,2234.48,USD,"3352 Brandy Mall, New Diane, ID 32642-9119",948 Michael Trail Apt. 400,,New Diane,ID,USA,32642-9119,32642,9119
BANK7258,Byrd Inc,Ronald Smith,8953957598,Business Checking,AT005,Pending,03-12-2011,,USD,GBP,1.36,N/A,TRUE,22-12-2022,Matured,Pending,Final Balance,09-10-2025,84172.95,USD,"516 James Summit Suite 815, Lake Amberberg, GU 94797-8976",07734 April Corner Suite 884,,Lake Amberberg,GU,USA,94797-8976,94797,8976
BANK6457,"Fleming, Welch and Tucker",Taylor Rivera,8257856744,Credit Card Account,AT010,Inactive,06-10-2012,,USD,CAD,5.44,Variable,FALSE,27-06-2022,Closed,Inactive,Market Value,09-10-2025,166557.46,USD,"924 Kimberly Views Suite 112, Christianmouth, MD 23181-8096",52827 Daniel Port,Suite 264,Christianmouth,MD,USA,23181-8096,23181,8096
BANK9709,Holmes LLC,Olivia Holt,6731584136,Brokerage / Securities,AT004,Matured,29-04-2011,,USD,USD,3.36,Variable,FALSE,01-01-2023,Active,Matured,Final Balance,09-10-2025,183427.08,USD,"60306 Cardenas Estates, Johnstonview, RI 29463-2704",5351 Frank Grove Apt. 464,Suite 571,Johnstonview,RI,USA,29463-2704,29463,2704
BANK3122,Pugh Ltd,Michelle Jimenez,2052371001,CD (Certificate of Deposit),AT003,Inactive,29-04-2019,,USD,EUR,6.99,Variable,FALSE,30-04-2021,Closed,Inactive,Market Value,09-10-2025,105181.6,USD,"4745 Kennedy Haven Apt. 173, Victoriahaven, PA 30759-2986",25545 Jonathon Station Suite 906,,Victoriahaven,PA,USA,30759-2986,30759,2986
BANK4328,Rodriguez-Chan,Jasmine Flores,9100815366,Trust Account,AT009,Pending,01-03-2010,,USD,GBP,1.86,N/A,TRUE,01-04-2023,Pending,Pending,Current Balance,09-10-2025,129454.18,USD,"761 Harris Green Suite 240, Stevenmouth, AZ 37648-6655",494 Jackson Inlet,,Stevenmouth,AZ,USA,37648-6655,37648,6655
BANK1645,Taylor-Hill,Jack Gordon,3212898397,Business Checking,AT005,Matured,30-01-2006,,USD,INR,0.84,Variable,TRUE,06-11-2020,Closed,Matured,Book Value,09-10-2025,72719.06,USD,"14431 Rogers Row Apt. 295, South Richard, UT 25560-7211",802 Tran Lights,,South Richard,UT,USA,25560-7211,25560,7211
BANK1959,"Gomez, Anderson and Brady",Omar Browning,4889332240,Brokerage / Securities,AT004,Matured,05-12-2005,,USD,USD,2.11,N/A,FALSE,06-06-2022,Closed,Matured,Principal Owed,09-10-2025,103680.84,USD,"67636 Jeffery Mission, Torresside, AS 81058-2018",89624 Miller Viaduct,Apt. 113,Torresside,AS,USA,81058-2018,81058,2018
BANK6540,"Brewer, Edwards and Roberson",Hannah Mccall,1438567747,Money Market,AT007,Pending,09-10-2018,,USD,EUR,1.17,Variable,FALSE,05-09-2022,Pending,Pending,Available Balance,09-10-2025,102942.25,USD,"81168 Christopher Manors, South Alyssa, MO 86785-5211",124 Carter Trail Apt. 468,,South Alyssa,MO,USA,86785-5211,86785,5211
BANK6917,White and Sons,Miss Barbara Stephens,2072193617,Mortgage Loan,AT011,Pending,24-10-2015,,USD,INR,5.79,Fixed,FALSE,13-07-2025,Closed,Pending,Final Balance,09-10-2025,65600.93,USD,"0911 Paul Green Suite 395, Susanland, AS 68915-4055",29083 Webb Fall,Suite 688,Susanland,AS,USA,68915-4055,68915,4055
BANK1228,"Miles, Munoz and Lynch",Michael Hodge,3783153028,Trust Account,AT009,Inactive,20-04-2017,,USD,CAD,4.51,Fixed,FALSE,24-09-2025,Inactive,Inactive,Final Balance,09-10-2025,7817.19,USD,"877 Ashley Turnpike Suite 138, Branditown, DC 21199-6651",398 Michele Throughway Suite 986,Suite 487,Branditown,DC,USA,21199-6651,21199,6651
BANK3764,Davis Ltd,Carmen Hunt DVM,7670812049,Money Market,AT007,Matured,02-07-2020,,USD,INR,0.81,N/A,TRUE,25-05-2024,Closed,Matured,Principal Owed,09-10-2025,191295.14,USD,"8347 Dawson Greens, New Thomastown, HI 11318-3874",372 Anderson Creek,,New Thomastown,HI,USA,11318-3874,11318,3874
BANK9909,Miles PLC,Samantha Myers,2102694360,CD (Certificate of Deposit),AT003,Pending,23-11-2021,,USD,CAD,4.57,Variable,TRUE,10-05-2021,Pending,Pending,Current Balance,09-10-2025,143609.64,USD,"39065 Jessica Oval, South Susanton, AS 45118-7956",596 Randy Hill Apt. 285,,South Susanton,AS,USA,45118-7956,45118,7956
BANK3499,Jacobson-Hernandez,David Clark,5539339232,Business Checking,AT005,Matured,12-05-2021,,USD,GBP,1.45,Fixed,FALSE,01-11-2020,Inactive,Matured,Final Balance,09-10-2025,52396.77,USD,"748 Thompson Summit, Lake Stacyborough, KS 58013-8088",7809 Amber Mills,,Lake Stacyborough,KS,USA,58013-8088,58013,8088
BANK6939,Miller Group,Michael Garner,7910021274,Business Checking,AT005,Closed,25-05-2019,24-07-2019,USD,GBP,7.33,Variable,TRUE,13-01-2021,Pending,Closed,Principal Owed,09-10-2025,122695.55,USD,"220 Nguyen Brook, Raymondchester, UT 29524-3321",38889 David Extensions Apt. 348,Apt. 734,Raymondchester,UT,USA,29524-3321,29524,3321
BANK8579,Cummings-Schwartz,Paul Evans,5727006227,Business Checking,AT005,Active,01-06-2007,,USD,INR,6.16,N/A,TRUE,03-09-2025,Matured,Active,Market Value,09-10-2025,124391.41,USD,"4890 Miles Bridge Apt. 288, New Michelle, MT 88645-6139",70317 Eugene Creek Suite 642,,New Michelle,MT,USA,88645-6139,88645,6139
BANK8401,"Thomas, Gonzalez and Benitez",Patricia Clark,6391183885,Brokerage / Securities,AT004,Inactive,21-11-2022,,USD,GBP,4.62,Variable,TRUE,10-01-2025,Matured,Inactive,Market Value,09-10-2025,4470.7,USD,"17254 Gilmore Station, Ericksonport, IL 33826-9201",9791 Lindsey Ferry Suite 309,,Ericksonport,IL,USA,33826-9201,33826,9201
BANK6200,Burns-Castillo,Todd Miller,6002210071,Trust Account,AT009,Active,14-03-2015,,USD,GBP,1.17,N/A,TRUE,29-06-2022,Closed,Active,Market Value,09-10-2025,159180.34,USD,"8578 Gray Shore, Micheleton, MI 20195-6145",4733 Johnson Corner,,Micheleton,MI,USA,20195-6145,20195,6145
BANK4655,Ferrell PLC,Jill Nelson,8856013250,Credit Card Account,AT010,Active,13-06-2019,,USD,GBP,1.94,Variable,TRUE,27-02-2024,Closed,Active,Market Value,09-10-2025,176163.43,USD,"85533 Theresa Stream, Kristentown, RI 21125-8657",7589 Kim Course,Suite 740,Kristentown,RI,USA,21125-8657,21125,8657
BANK5465,"Flores, Morgan and Clark",Dominique Carrillo,9755225241,Credit Card Account,AT010,Active,18-12-2006,,USD,CAD,0.56,N/A,FALSE,09-01-2025,Inactive,Active,Market Value,09-10-2025,97539.95,USD,"72865 Dylan Junctions, Dillontown, WY 45044-6593",73797 Barbara Square,,Dillontown,WY,USA,45044-6593,45044,6593
BANK4908,"Anderson, Hendrix and Wilson",Erin Soto,7655503964,Mortgage Loan,AT011,Pending,12-02-2022,,USD,USD,5.48,N/A,FALSE,28-08-2021,Closed,Pending,Market Value,09-10-2025,18958.79,USD,"9287 Jordan Highway Apt. 301, Romeroview, WV 37690-7883",16668 Cooke Mount,Apt. 899,Romeroview,WV,USA,37690-7883,37690,7883
BANK2954,Huang LLC,John Weaver,7788918365,Savings,AT002,Inactive,23-05-2013,,USD,USD,2.42,Variable,FALSE,12-11-2024,Active,Inactive,Book Value,09-10-2025,166296.42,USD,"76674 York Via, Cherylbury, NH 53497-7371",9090 Daniel Mount Apt. 569,,Cherylbury,NH,USA,53497-7371,53497,7371
BANK3102,"Walker, Martin and Moreno",Daniel Bruce,8918382609,Mortgage Loan,AT011,Pending,13-01-2020,,USD,CAD,0.54,Fixed,FALSE,18-06-2023,Closed,Pending,Principal Owed,09-10-2025,188795.92,USD,"413 Garcia Corner Apt. 829, New Kayla, NC 27773-6286",1017 Stanley Union,,New Kayla,NC,USA,27773-6286,27773,6286
BANK7124,Wilson-Roth,Cynthia Durham,5091561796,Checking,AT001,Inactive,21-11-2006,,USD,GBP,6.56,Variable,TRUE,28-06-2024,Matured,Inactive,Market Value,09-10-2025,107022.97,USD,"9396 Cuevas Mission Suite 314, Port Maria, AK 34704-5605",631 King Glens Suite 667,Apt. 853,Port Maria,AK,USA,34704-5605,34704,5605
BANK9568,Dorsey LLC,Carol Turner,7470487067,CD (Certificate of Deposit),AT003,Closed,19-02-2016,09-03-2018,USD,USD,7.27,Variable,FALSE,04-12-2021,Closed,Closed,Final Balance,09-10-2025,119771.79,USD,"7154 James Neck, Lindaside, IN 68255-2057",2778 Seth Underpass Suite 955,,Lindaside,IN,USA,68255-2057,68255,2057
BANK5999,Osborne and Sons,David Newton,1703234265,Mortgage Loan,AT011,Inactive,20-03-2010,,USD,USD,2.93,N/A,FALSE,01-12-2023,Closed,Inactive,Market Value,09-10-2025,116569.12,USD,"7365 Hawkins Parks, Port Andrefort, KS 87959-4758",324 Rose Terrace,,Port Andrefort,KS,USA,87959-4758,87959,4758
BANK5941,Gutierrez Inc,Monica Davis,3690249347,Loan,AT006,Inactive,28-05-2015,,USD,USD,6.42,Variable,TRUE,14-01-2024,Closed,Inactive,Principal Owed,09-10-2025,196278.55,USD,"758 Joseph Roads Apt. 658, Pagemouth, LA 85930-1824",3374 Gallagher Brook,Suite 803,Pagemouth,LA,USA,85930-1824,85930,1824
BANK4456,Fowler Group,Heather Young,4024090258,CD (Certificate of Deposit),AT003,Inactive,22-03-2014,,USD,GBP,1.02,N/A,TRUE,14-03-2022,Inactive,Inactive,Principal Owed,09-10-2025,61103.14,USD,"283 May River Apt. 966, Michaelmouth, MS 57748-8379",440 Monique Lakes,,Michaelmouth,MS,USA,57748-8379,57748,8379
BANK6509,"Clark, Allen and Poole",Shelby Riley,5250970317,Loan,AT006,Matured,06-08-2013,,USD,INR,6.28,Fixed,TRUE,22-12-2021,Inactive,Matured,Market Value,09-10-2025,181382.65,USD,"81973 Amanda Island Apt. 533, Vaughnshire, NV 94123-3791",353 Heather Valley,,Vaughnshire,NV,USA,94123-3791,94123,3791
BANK6867,"Hughes, Reid and Evans",Susan Solis,4741460963,Mortgage Loan,AT011,Closed,25-10-2016,25-10-2017,USD,EUR,7.2,Variable,TRUE,03-03-2025,Active,Closed,Final Balance,09-10-2025,195290.09,USD,"54850 Crystal Fields Apt. 566, West Jennifer, IA 43133-8711",71765 Robert Camp,Apt. 520,West Jennifer,IA,USA,43133-8711,43133,8711
BANK7535,"Carter, Lopez and Miller",George Carey,1870778190,Trust Account,AT009,Active,30-09-2022,,USD,CAD,1.91,N/A,TRUE,24-07-2025,Pending,Active,Available Balance,09-10-2025,7996.91,USD,"0388 Green Heights Suite 420, Gordonborough, VT 47341-4880",9618 Franklin Landing Apt. 930,Apt. 316,Gordonborough,VT,USA,47341-4880,47341,4880
BANK3874,Howard-Adkins,Sherry Moore,5355855943,Loan,AT006,Matured,25-05-2006,,USD,INR,4.96,Fixed,TRUE,14-02-2025,Pending,Matured,Market Value,09-10-2025,136729.98,USD,"4444 Jones Passage, Baileyport, VI 93526-3465",746 Lawrence Island Suite 781,Apt. 223,Baileyport,VI,USA,93526-3465,93526,3465
BANK6916,"Durham, Daugherty and Campos",Dwayne Todd,6632042323,CD (Certificate of Deposit),AT003,Matured,12-05-2018,,USD,GBP,2.18,Variable,FALSE,27-12-2024,Pending,Matured,Market Value,09-10-2025,6969.3,USD,"07842 Daniel Park Apt. 411, Washingtonchester, FM 29389-8268",1690 Shaw Corner Apt. 939,,Washingtonchester,FM,USA,29389-8268,29389,8268
BANK5494,"Smith, Smith and Reid",Christopher Wolf,6243160361,Brokerage / Securities,AT004,Inactive,12-11-2009,,USD,USD,4.34,Variable,FALSE,25-01-2022,Inactive,Inactive,Available Balance,09-10-2025,13449.01,USD,"4943 Davis Expressway, New Grant, NH 83515-5508",02273 Mark Lights,,New Grant,NH,USA,83515-5508,83515,5508
BANK3947,Cardenas-Cox,Bradley Cruz,1008383740,Mortgage Loan,AT011,Pending,13-12-2009,,USD,GBP,1.33,Fixed,FALSE,18-03-2022,Matured,Pending,Available Balance,09-10-2025,37638.24,USD,"2688 Rebecca Lodge Apt. 598, West Andreashire, AL 27747-7233",227 Morgan Neck Suite 417,,West Andreashire,AL,USA,27747-7233,27747,7233
BANK8676,Smith Inc,Jason Harris,6648241971,Credit Card Account,AT010,Pending,22-12-2011,,USD,CAD,2.6,Variable,TRUE,12-07-2025,Matured,Pending,Current Balance,09-10-2025,21616.38,USD,"3637 Koch Hill Apt. 377, Henryport, PW 32514-9586",69919 Amy Fall,,Henryport,PW,USA,32514-9586,32514,9586
BANK9435,Williamson-Huynh,Angel Foster,4232007530,Money Market,AT007,Pending,30-06-2014,,USD,EUR,0.85,Variable,TRUE,09-04-2025,Active,Pending,Book Value,09-10-2025,198890.72,USD,"6871 Goodman Prairie Suite 551, Pinedafurt, AL 19660-4874",39719 Smith Street Suite 561,Suite 062,Pinedafurt,AL,USA,19660-4874,19660,4874
BANK9955,"Bailey, Fleming and Williams",Scott Hendricks,2091101946,Business Checking,AT005,Matured,04-06-2016,,USD,EUR,5.14,N/A,TRUE,25-01-2023,Matured,Matured,Current Balance,09-10-2025,182640.29,USD,"177 Jasmine Green Suite 867, Alexandraville, NC 91026-9080",050 Sheila Rapid,Apt. 261,Alexandraville,NC,USA,91026-9080,91026,9080
BANK8868,Hernandez-Williams,Sarah Luna,8166988436,Mortgage Loan,AT011,Pending,03-02-2006,,USD,USD,4.51,Variable,TRUE,22-01-2024,Active,Pending,Book Value,09-10-2025,123644.86,USD,"41944 Amber Ways Suite 596, Patriciahaven, VA 74251-9892",7414 David Ports,Suite 357,Patriciahaven,VA,USA,74251-9892,74251,9892
BANK1967,Sanchez-Gonzales,Kelly Johnson,4443715665,Trust Account,AT009,Closed,27-11-2008,13-11-2019,USD,EUR,1.45,Fixed,TRUE,27-12-2024,Matured,Closed,Final Balance,09-10-2025,157172.47,USD,"854 Scott Estate, Elizabethberg, SC 33826-4441",58154 Diane Curve,,Elizabethberg,SC,USA,33826-4441,33826,4441
BANK2184,"Giles, Lee and Daniels",Gail Smith,3164505904,Custodial Account,AT008,Closed,01-03-2008,17-07-2016,USD,CAD,4.06,Variable,FALSE,25-08-2022,Inactive,Closed,Book Value,09-10-2025,180042.73,USD,"829 Tiffany Plains, South Ericbury, KY 16358-1337",265 Conley Cove,Suite 247,South Ericbury,KY,USA,16358-1337,16358,1337
BANK2504,Carlson-Lowe,Joshua Yoder,9511877836,Mortgage Loan,AT011,Closed,10-05-2022,04-09-2023,USD,EUR,5.07,Fixed,TRUE,06-11-2020,Active,Closed,Principal Owed,09-10-2025,124301.78,USD,"081 Reynolds Manors, Pattersonbury, ID 91013-3881",7249 Daniel Ports,,Pattersonbury,ID,USA,91013-3881,91013,3881
BANK2970,Williams-Johnson,Breanna Webster,9198513240,Savings,AT002,Closed,15-10-2008,01-09-2017,USD,USD,6.06,N/A,TRUE,05-07-2022,Inactive,Closed,Available Balance,09-10-2025,124915.29,USD,"2578 Christian Plains, Howardland, PW 81307-5281",4490 Diane Garden Apt. 229,,Howardland,PW,USA,81307-5281,81307,5281
BANK5758,Dixon Group,Logan Bowers,1538984411,Loan,AT006,Matured,17-10-2015,,USD,EUR,6.05,N/A,FALSE,10-03-2022,Active,Matured,Book Value,09-10-2025,130185.87,USD,"0429 Tucker Lane Suite 439, Robinfurt, DE 42808-5753",8015 Rubio Valley Apt. 944,Suite 398,Robinfurt,DE,USA,42808-5753,42808,5753
BANK9116,Thompson Inc,Lisa Carr,1892973047,Trust Account,AT009,Matured,06-05-2011,,USD,EUR,2.66,Variable,FALSE,20-07-2021,Closed,Matured,Final Balance,09-10-2025,120984.43,USD,"6348 Martinez Pine, West Anthony, ID 29723-9042",03864 Boyer Locks,,West Anthony,ID,USA,29723-9042,29723,9042
BANK6662,Barker Group,Misty Fox,9146146607,Custodial Account,AT008,Matured,04-10-2016,,USD,CAD,6.88,Fixed,TRUE,07-06-2024,Closed,Matured,Current Balance,09-10-2025,123296.61,USD,"8414 Contreras Meadow Apt. 529, South Kelsey, NE 70935-7200",55817 Brown Inlet,,South Kelsey,NE,USA,70935-7200,70935,7200
BANK8627,Graham Inc,Robin Braun,9566434957,Checking,AT001,Matured,15-08-2018,,USD,CAD,6.41,Variable,TRUE,19-12-2020,Active,Matured,Current Balance,09-10-2025,145135.79,USD,"90614 Eric View Suite 275, Herringfort, PA 76535-2181",685 Joe Station,Suite 782,Herringfort,PA,USA,76535-2181,76535,2181
